part_num,part_name,catalog,section,display_order,source_category_id,source_category,material,representative_for,notes
52038,Brick Special 2 x 4 - 1 x 4 with 2 Recessed Studs and Thick Side Arches,Bricks,Special,31,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
52107,Brick Special 1 x 2 with Studs on 2 Sides,Bricks,Special,32,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
53540,"Brick Special 1 x 2 with 2 Pins, Square Pin Holes",Bricks,Special,33,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6032,Brick Special Octagonal 2 x 3 x 1 2/3 Sloped,Bricks,Special,34,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6037,Brick Special Octagonal 2 x 2 x 3 1/3,Bricks,Special,35,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6042,Brick Special Octagonal 2 x 2 x 3 1/3 with Side Studs,Bricks,Special,36,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6043,Brick Special Octagonal 2 x 2 x 3 1/3 Corner,Bricks,Special,37,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6056,Brick Special 2 x 2 x 6 with Groove,Bricks,Special,38,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6061b,"Brick 2 x 4 x 2 with Holes on Sides, Reinforced Supports between Tubes",Bricks,Special,39,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6232,Brick Special 2 x 2 with Pin and Axle Hole,Bricks,Special,40,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
6249,Brick Special 2 x 4 with Pins,Bricks,Special,41,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
66855,Brick Special Cube with 2 x 2 Studs on Top [Plain],Bricks,Special,42,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
67329,Brick Special 1 x 2 x 1 2/3 with 8 Studs on 3 Sides,Bricks,Special,43,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
7133,"Brick Special 1 x 2 with 1 Center Stud on 1 Side, No Bottom Stud Holder",Bricks,Special,44,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
7246,Brick Round Half 2 x 2 x 2 with 4 Studs on Side,Bricks,Special,45,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
73764,Brick Special 2 x 2 x 1 2/3 with Worm Gear Hole,Bricks,Special,46,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
7729,Brick Special 1 x 1 x 1 2/3 with 6 Studs on 3 Sides,Bricks,Special,47,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
77808,Brick Special 1 x 2 Rounded with Center Bars,Bricks,Special,48,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
15444,Brick Special 1 x 1 x 2 with Extra Tube Side [Piece of Resistance],Bricks,Special,49,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
79897,"Brick Special 2 x 5 with Slope, Studs on Side",Bricks,Special,50,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
80431,Brick Special 1 x 2 x 1 1/3 with Rotation Joint Socket,Bricks,Special,51,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
80796,Brick Special 1 x 2 x 1 2/3 with 8 Studs on 2 Sides,Bricks,Special,52,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
84866,"Brick Special Round, Curved Sides 4 x 4 x 1 1/3 with Pin Holes, 2 x 2 Recessed Studs",Bricks,Special,53,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
86876,"Brick Special 1 x 2 with 1 Center Stud on 1 Side, Bottom Stud Holder",Bricks,Special,54,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
87087,Brick Special 1 x 1 with Stud on 1 Side,Bricks,Special,55,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
88393,Brick Special 1 x 2 x 5 with Groove,Bricks,Special,56,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
90258,Brick Special 2 x 2 with Grooves and Axle Hole,Bricks,Special,57,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
3062b,Brick Round 1 x 1 Open Stud,Bricks,Round & Curved,1,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
3063b,Brick Round Corner 2 x 2 Macaroni with Stud Notch,Bricks,Round & Curved,2,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
3941,Brick Round 2 x 2 with Axle Hole,Bricks,Round & Curved,3,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
4588,"Brick Round 1 x 1 with Fins, Open Stud",Bricks,Round & Curved,4,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
4591,Brick Round 2 x 2 x 2 with Axle Hole and Fins,Bricks,Round & Curved,5,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
48092,Brick Round Corner 4 x 4 Macaroni Wide with 3 Studs,Bricks,Round & Curved,6,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
5152,Brick Round Corner 3 x 3 Macaroni with 2 Studs,Bricks,Round & Curved,7,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
5532,Brick Round Corner 5 x 5 Macaroni with 1/3 Inner Side,Bricks,Round & Curved,8,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
5651,Brick Round Corner 4 x 4 x 1,Bricks,Round & Curved,9,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
5924,Brick Round Corner 2 x 2 x 1,Bricks,Round & Curved,10,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
6222,Brick Round 4 x 4 with 4 Side Pin Holes and Center Axle Hole,Bricks,Round & Curved,11,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
6331,Brick Round 1 x 1 with 3 Bars,Bricks,Round & Curved,12,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
65617,Brick Round Corner 3 x 3 x 1 No Studs,Bricks,Round & Curved,13,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
66787,Pipe 6 x 6 (Warp Pipe),Bricks,Round & Curved,14,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
67810,"Brick Round, Curved 2 x 2 x 1 1/3, Corner",Bricks,Round & Curved,15,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
68013,"Brick Round, Half 1 x 2",Bricks,Round & Curved,16,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
6957,Brick Round 3 x 6 Half Circle,Bricks,Round & Curved,17,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
71075,Brick Round 1 x 1 x 1 2/3,Bricks,Round & Curved,18,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
716,Brick Round Corner 2 x 4 Half Round with Cutouts,Bricks,Round & Curved,19,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7426,Brick Round Curved 6 x 6 x 1,Bricks,Round & Curved,20,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7512,"Brick Curved Inverted 2 x 2 x 1, Corner",Bricks,Round & Curved,21,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7518,"Brick Round, Curved Triple 2 x 6 x 1 2/3",Bricks,Round & Curved,22,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7521,"Brick Round, Curved 4 x 4",Bricks,Round & Curved,23,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7522,"Brick Round, Curved Triple 3 x 4 x 1 with 2 x 2 x 2/3 Bottom Cutout",Bricks,Round & Curved,24,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7523,Brick Curved Double 1 x 4 with 1 x 2 x 2/3 Cutout,Bricks,Round & Curved,25,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7525,"Brick Round, Curved Triple 2 x 4, No Studs",Bricks,Round & Curved,26,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7532,"Brick Round, Quarter 1 x 1",Bricks,Round & Curved,27,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7533,"Brick Round, Curved Inverted Triple 1 x 3 x 1 with 1 x 2 Extension",Bricks,Round & Curved,28,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7534,"Brick Round, Curved 1 x 2 with Side Stud, Bar",Bricks,Round & Curved,29,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
76797,"Brick Round Corner, Curved 3 x 3 x 1 Quarter Circle",Bricks,Round & Curved,30,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7818,"Brick Round 1 x 1 x 2/3 Half Circle, Curved Top",Bricks,Round & Curved,31,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7871,"Brick Round, Curved 4 x 6 x 2/3",Bricks,Round & Curved,32,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7906,"Brick Round, Curved Triple 1 x 3 x 1",Bricks,Round & Curved,33,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
7908,"Brick Round, Curved Inverted 3 x 3",Bricks,Round & Curved,34,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
8103,"Brick Round, Curved Triple 2 x 4 x 1 with 1 x 2 Recessed Center",Bricks,Round & Curved,35,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
8411,Brick Round Corner 2 x 2 x 2/3 No Studs,Bricks,Round & Curved,36,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
87081,Brick Round 4 x 4 Centre Hole,Bricks,Round & Curved,37,20,Bricks Round and Cones,Plastic,,v0.21 Round & Curved reconstruction; distinct loose-part silhouette retained; minor mold revisions and stronger families excluded.
